millis,type,message
1070869598,INFO,Enabling MessageSender transmissions
1070919233,INFO,Starting analysis m: 5082 t: 1 e: 20
1070919507,WARN,Disabling MessageSender transmissions
1070920638,INFO,Completed analysis m: 5082 t: 1 e: 20
1070920660,INFO,Enabling MessageSender transmissions
1070970298,INFO,Starting analysis m: 5082 t: 1 e: 21
1070970580,WARN,Disabling MessageSender transmissions
1070971676,INFO,Completed analysis m: 5082 t: 1 e: 21
1070971701,INFO,Enabling MessageSender transmissions
1070991110,INFO,Max CNO changed from 50 to 47
1071011057,INFO,Max CNO changed from 47 to 51
1071021361,INFO,Starting analysis m: 5082 t: 1 e: 22
1071021635,WARN,Disabling MessageSender transmissions
1071022761,INFO,Completed analysis m: 5082 t: 1 e: 22
1071022786,INFO,Enabling MessageSender transmissions
1071050944,INFO,Max CNO changed from 51 to 48
1071072425,INFO,Starting analysis m: 5082 t: 1 e: 23
1071072698,WARN,Disabling MessageSender transmissions
1071073824,INFO,Completed analysis m: 5082 t: 1 e: 23
1071073853,INFO,Enabling MessageSender transmissions
1071079655,INFO,powerData | solV: 0.00
1071079677,INFO,powerData | solI: 0.00
1071079696,INFO,powerData | battV: 4.08
1071079716,INFO,powerData | battI: -0.05
1071079737,INFO,powerData | busV: 4.07
1071079755,INFO,powerData | busI: 0.04
1071079776,INFO,powerData | BQ status reg: 0
1071079794,INFO,powerData | Fault reg: 0
1071079815,INFO,powerData | Charge status: 0
1071079835,INFO,powerData | DPM status: 0
1071123492,INFO,Starting analysis m: 5082 t: 1 e: 24
1071123777,WARN,Disabling MessageSender transmissions
1071124934,INFO,Completed analysis m: 5082 t: 1 e: 24
1071124957,INFO,Enabling MessageSender transmissions
1071174551,INFO,Starting analysis m: 5082 t: 1 e: 25
1071174823,WARN,Disabling MessageSender transmissions
1071175952,INFO,Completed analysis m: 5082 t: 1 e: 25
1071175974,INFO,Enabling MessageSender transmissions
1071225628,INFO,Starting analysis m: 5082 t: 1 e: 26
1071225903,WARN,Disabling MessageSender transmissions
1071227035,INFO,Completed analysis m: 5082 t: 1 e: 26
1071227058,INFO,Enabling MessageSender transmissions
1071276687,INFO,Starting analysis m: 5082 t: 1 e: 27
1071276969,WARN,Disabling MessageSender transmissions
1071278094,INFO,Completed analysis m: 5082 t: 1 e: 27
1071278118,INFO,Enabling MessageSender transmissions
1071327741,INFO,Starting analysis m: 5082 t: 1 e: 28
1071328016,WARN,Disabling MessageSender transmissions
1071329142,INFO,Completed analysis m: 5082 t: 1 e: 28
1071329169,INFO,Enabling MessageSender transmissions
1071378817,INFO,Starting analysis m: 5082 t: 1 e: 29
1071379091,WARN,Disabling MessageSender transmissions
1071379759,INFO,powerData | solV: 0.00
1071379781,INFO,powerData | solI: 0.00
1071379802,INFO,powerData | battV: 4.08
1071379820,INFO,powerData | battI: -0.05
1071379841,INFO,powerData | busV: 4.07
1071379861,INFO,powerData | busI: 0.05
1071379879,INFO,powerData | BQ status reg: 0
1071379900,INFO,powerData | Fault reg: 0
1071379924,INFO,powerData | Charge status: 0
1071379945,INFO,powerData | DPM status: 0
1071380469,INFO,Completed analysis m: 5082 t: 1 e: 29
1071380492,INFO,Enabling MessageSender transmissions
1071429881,INFO,Starting analysis m: 5082 t: 1 e: 30
1071430217,WARN,Disabling MessageSender transmissions
1071431333,INFO,Completed analysis m: 5082 t: 1 e: 30
1071431358,INFO,Enabling MessageSender transmissions
1071480948,INFO,Starting analysis m: 5082 t: 1 e: 31
1071481223,WARN,Disabling MessageSender transmissions
1071482345,INFO,Completed analysis m: 5082 t: 1 e: 31
1071482378,INFO,Enabling MessageSender transmissions
1071532013,INFO,Starting analysis m: 5082 t: 1 e: 32
1071532285,WARN,Disabling MessageSender transmissions
1071533418,INFO,Completed analysis m: 5082 t: 1 e: 32
1071533441,INFO,Processing stats m: 5082 t: 1 e: 33
1071539777,INFO,Finished collection for m: 5082 in 1748
1071539802,INFO,Submitting 48 byte / 378 bit message: 
1071539834,DEBUG,Message submitted to Q at index 0 count_id: 5
1071539861,DEBUG,1 messages in Q
1071539902,INFO,Enabling MessageSender transmissions
1071539929,DEBUG,Sending Q index: 0 id: 5
1071549552,INFO,Send complete: Q index: 0 count_id 5
1071591403,INFO,Starting collection m: 5083 t: 0 at 1610797915.20
1071679764,INFO,powerData | solV: 0.00
1071679787,INFO,powerData | solI: 0.00
1071679807,INFO,powerData | battV: 4.08
1071679825,INFO,powerData | battI: -0.05
1071679846,INFO,powerData | busV: 4.07
1071679866,INFO,powerData | busI: 0.04
1071679887,INFO,powerData | BQ status reg: 0
1071679911,INFO,powerData | Fault reg: 0
1071679932,INFO,powerData | Charge status: 0
1071679952,INFO,powerData | DPM status: 0
1071693178,INFO,Starting analysis m: 5083 t: 0 e: 0
1071693453,WARN,Disabling MessageSender transmissions
1071694397,INFO,Completed analysis m: 5083 t: 0 e: 0
1071694419,INFO,Enabling MessageSender transmissions
1071744243,INFO,Starting analysis m: 5083 t: 0 e: 1
1071744526,WARN,Disabling MessageSender transmissions
1071745652,INFO,Completed analysis m: 5083 t: 0 e: 1
1071745681,INFO,Enabling MessageSender transmissions
1071795324,INFO,Starting analysis m: 5083 t: 0 e: 2
1071795597,WARN,Disabling MessageSender transmissions
1071796721,INFO,Completed analysis m: 5083 t: 0 e: 2
1071796744,INFO,Enabling MessageSender transmissions
1071846383,INFO,Starting analysis m: 5083 t: 0 e: 3
1071846658,WARN,Disabling MessageSender transmissions
1071847780,INFO,Completed analysis m: 5083 t: 0 e: 3
1071847804,INFO,Enabling MessageSender transmissions
1071868790,INFO,Max CNO changed from 48 to 51
1071888730,INFO,Max CNO changed from 51 to 48
1071897442,INFO,Starting analysis m: 5083 t: 0 e: 4
1071897726,WARN,Disabling MessageSender transmissions
1071898845,INFO,Completed analysis m: 5083 t: 0 e: 4
1071898867,INFO,Enabling MessageSender transmissions
1071948515,INFO,Starting analysis m: 5083 t: 0 e: 5
1071948840,WARN,Disabling MessageSender transmissions
1071949959,INFO,Completed analysis m: 5083 t: 0 e: 5
1071949983,INFO,Enabling MessageSender transmissions
1071979769,INFO,powerData | solV: 0.00
1071979792,INFO,powerData | solI: 0.00
1071979812,INFO,powerData | battV: 4.08
1071979831,INFO,powerData | battI: -0.05
1071979851,INFO,powerData | busV: 4.07
1071979872,INFO,powerData | busI: 0.04
1071979892,INFO,powerData | BQ status reg: 0
1071979913,INFO,powerData | Fault reg: 0
1071979933,INFO,powerData | Charge status: 0
1071979954,INFO,powerData | DPM status: 0
1071999571,INFO,Starting analysis m: 5083 t: 0 e: 6
1071999846,WARN,Disabling MessageSender transmissions
1072000983,INFO,Completed analysis m: 5083 t: 0 e: 6
1072001005,INFO,Enabling MessageSender transmissions
1072050644,INFO,Starting analysis m: 5083 t: 0 e: 7
1072050927,WARN,Disabling MessageSender transmissions
1072052043,INFO,Completed analysis m: 5083 t: 0 e: 7
1072052068,INFO,Enabling MessageSender transmissions
1072101705,INFO,Starting analysis m: 5083 t: 0 e: 8
1072101982,WARN,Disabling MessageSender transmissions
1072103106,INFO,Completed analysis m: 5083 t: 0 e: 8
1072103135,INFO,Enabling MessageSender transmissions
1072152776,INFO,Starting analysis m: 5083 t: 0 e: 9
1072153049,WARN,Disabling MessageSender transmissions
1072154191,INFO,Completed analysis m: 5083 t: 0 e: 9
1072154216,INFO,Enabling MessageSender transmissions
1072203837,INFO,Starting analysis m: 5083 t: 0 e: 10
1072204122,WARN,Disabling MessageSender transmissions
1072205256,INFO,Completed analysis m: 5083 t: 0 e: 10
1072205279,INFO,Enabling MessageSender transmissions
1072254900,INFO,Starting analysis m: 5083 t: 0 e: 11
1072255178,WARN,Disabling MessageSender transmissions
1072256309,INFO,Completed analysis m: 5083 t: 0 e: 11
1072256331,INFO,Enabling MessageSender transmissions
1072279775,INFO,powerData | solV: 0.00
1072279797,INFO,powerData | solI: 0.00
1072279818,INFO,powerData | battV: 4.07
1072279836,INFO,powerData | battI: -0.05
1072279857,INFO,powerData | busV: 4.07
1072279877,INFO,powerData | busI: 0.05
1072279898,INFO,powerData | BQ status reg: 0
1072279916,INFO,powerData | Fault reg: 0
1072279941,INFO,powerData | Charge status: 0
1072279961,INFO,powerData | DPM status: 0
1072305967,INFO,Starting analysis m: 5083 t: 0 e: 12
1072306241,WARN,Disabling MessageSender transmissions
1072307367,INFO,Completed analysis m: 5083 t: 0 e: 12
1072307390,INFO,Enabling MessageSender transmissions
1072357025,INFO,Starting analysis m: 5083 t: 0 e: 13
1072357310,WARN,Disabling MessageSender transmissions
1072358428,INFO,Completed analysis m: 5083 t: 0 e: 13
1072358451,INFO,Enabling MessageSender transmissions
1072408100,INFO,Starting analysis m: 5083 t: 0 e: 14
1072408375,WARN,Disabling MessageSender transmissions
1072409499,INFO,Completed analysis m: 5083 t: 0 e: 14
1072409522,INFO,Enabling MessageSender transmissions
1072459165,INFO,Starting analysis m: 5083 t: 0 e: 15
1072459440,WARN,Disabling MessageSender transmissions
1072460564,INFO,Completed analysis m: 5083 t: 0 e: 15
1072460587,INFO,Enabling MessageSender transmissions
1072510222,INFO,Starting analysis m: 5083 t: 0 e: 16
1072510509,WARN,Disabling MessageSender transmissions
1072511625,INFO,Completed analysis m: 5083 t: 0 e: 16
1072511647,INFO,Enabling MessageSender transmissions
1072561287,INFO,Starting analysis m: 5083 t: 0 e: 17
1072561563,WARN,Disabling MessageSender transmissions
1072562692,INFO,Completed analysis m: 5083 t: 0 e: 17
1072562714,INFO,Enabling MessageSender transmissions
1072579776,INFO,powerData | solV: 0.00
1072579799,INFO,powerData | solI: 0.00
1072579817,INFO,powerData | battV: 4.08
1072579840,INFO,powerData | battI: -0.04
1072579860,INFO,powerData | busV: 4.07
1072579878,INFO,powerData | busI: 0.04
1072579899,INFO,powerData | BQ status reg: 0
1072579917,INFO,powerData | Fault reg: 0
1072579938,INFO,powerData | Charge status: 0
1072579956,INFO,powerData | DPM status: 0
1072612349,INFO,Starting analysis m: 5083 t: 0 e: 18
1072612624,WARN,Disabling MessageSender transmissions
1072613750,INFO,Completed analysis m: 5083 t: 0 e: 18
1072613773,INFO,Enabling MessageSender transmissions
1072663416,INFO,Starting analysis m: 5083 t: 0 e: 19
1072663697,WARN,Disabling MessageSender transmissions
1072664815,INFO,Completed analysis m: 5083 t: 0 e: 19
1072664838,INFO,Enabling MessageSender transmissions
1072714489,INFO,Starting analysis m: 5083 t: 0 e: 20
1072714764,WARN,Disabling MessageSender transmissions
1072715900,INFO,Completed analysis m: 5083 t: 0 e: 20
1072715923,INFO,Enabling MessageSender transmissions
1072765546,INFO,Starting analysis m: 5083 t: 0 e: 21
1072765820,WARN,Disabling MessageSender transmissions
1072766941,INFO,Completed analysis m: 5083 t: 0 e: 21
1072766963,INFO,Enabling MessageSender transmissions
1072816617,INFO,Starting analysis m: 5083 t: 0 e: 22
1072816902,WARN,Disabling MessageSender transmissions
1072818018,INFO,Completed analysis m: 5083 t: 0 e: 22
1072818040,INFO,Enabling MessageSender transmissions
1072867682,INFO,Starting analysis m: 5083 t: 0 e: 23
1072867954,WARN,Disabling MessageSender transmissions
1072869089,INFO,Completed analysis m: 5083 t: 0 e: 23
1072869117,INFO,Enabling MessageSender transmissions
1072879777,INFO,powerData | solV: 0.00
1072879798,INFO,powerData | solI: 0.00
1072879818,INFO,powerData | battV: 4.07
1072879839,INFO,powerData | battI: -0.05
1072879857,INFO,powerData | busV: 4.07
1072879878,INFO,powerData | busI: 0.04
1072879896,INFO,powerData | BQ status reg: 0
1072879917,INFO,powerData | Fault reg: 0
1072879935,INFO,powerData | Charge status: 0
1072879955,INFO,powerData | DPM status: 0
1072918743,INFO,Starting analysis m: 5083 t: 0 e: 24
1072919021,WARN,Disabling MessageSender transmissions
1072920147,INFO,Completed analysis m: 5083 t: 0 e: 24
1072920172,INFO,Enabling MessageSender transmissions
1072969814,INFO,Starting analysis m: 5083 t: 0 e: 25
1072970096,WARN,Disabling MessageSender transmissions
1072971214,INFO,Completed analysis m: 5083 t: 0 e: 25
1072971237,INFO,Enabling MessageSender transmissions
1073020878,INFO,Starting analysis m: 5083 t: 0 e: 26
1073021155,WARN,Disabling MessageSender transmissions
1073022283,INFO,Completed analysis m: 5083 t: 0 e: 26
1073022306,INFO,Enabling MessageSender transmissions
1073071937,INFO,Starting analysis m: 5083 t: 0 e: 27
1073072211,WARN,Disabling MessageSender transmissions
1073073336,INFO,Completed analysis m: 5083 t: 0 e: 27
1073073358,INFO,Enabling MessageSender transmissions
1073122998,INFO,Starting analysis m: 5083 t: 0 e: 28
1073123280,WARN,Disabling MessageSender transmissions
1073124401,INFO,Completed analysis m: 5083 t: 0 e: 28
1073124427,INFO,Enabling MessageSender transmissions
1073174075,INFO,Starting analysis m: 5083 t: 0 e: 29
1073174349,WARN,Disabling MessageSender transmissions
1073175476,INFO,Completed analysis m: 5083 t: 0 e: 29
1073175498,INFO,Enabling MessageSender transmissions
1073179781,INFO,powerData | solV: 0.00
1073179801,INFO,powerData | solI: 0.00
1073179822,INFO,powerData | battV: 4.07
1073179842,INFO,powerData | battI: -0.05
1073179860,INFO,powerData | busV: 4.07
1073179881,INFO,powerData | busI: 0.04
1073179904,INFO,powerData | BQ status reg: 0
1073179924,INFO,powerData | Fault reg: 0
1073179942,INFO,powerData | Charge status: 0
1073179963,INFO,powerData | DPM status: 0
1073225138,INFO,Starting analysis m: 5083 t: 0 e: 30
1073225461,WARN,Disabling MessageSender transmissions
1073226598,INFO,Completed analysis m: 5083 t: 0 e: 30
1073226622,INFO,Enabling MessageSender transmissions
1073276207,INFO,Starting analysis m: 5083 t: 0 e: 31
1073276491,WARN,Disabling MessageSender transmissions
1073277620,INFO,Completed analysis m: 5083 t: 0 e: 31
1073277646,INFO,Enabling MessageSender transmissions
1073327269,INFO,Starting analysis m: 5083 t: 0 e: 32
1073327544,WARN,Disabling MessageSender transmissions
1073328674,INFO,Completed analysis m: 5083 t: 0 e: 32
1073328697,INFO,Processing stats m: 5083 t: 0 e: 33
1073333985,INFO,Enabling MessageSender transmissions
1073386670,INFO,Starting collection m: 5083 t: 1 at 1610799715.20
1073479786,INFO,powerData | solV: 0.00
1073479809,INFO,powerData | solI: 0.00
1073479831,INFO,powerData | battV: 4.08
1073479852,INFO,powerData | battI: -0.05
1073479870,INFO,powerData | busV: 4.07
1073479890,INFO,powerData | busI: 0.04
1073479909,INFO,powerData | BQ status reg: 0
1073479929,INFO,powerData | Fault reg: 0
1073479948,INFO,powerData | Charge status: 0
1073479968,INFO,powerData | DPM status: 0
1073488445,INFO,Starting analysis m: 5083 t: 1 e: 0
1073488719,WARN,Disabling MessageSender transmissions
1073489666,INFO,Completed analysis m: 5083 t: 1 e: 0
1073489692,INFO,Enabling MessageSender transmissions
1073539504,INFO,Starting analysis m: 5083 t: 1 e: 1
1073539786,WARN,Disabling MessageSender transmissions
1073540902,INFO,Completed analysis m: 5083 t: 1 e: 1
1073540925,INFO,Enabling MessageSender transmissions
1073590568,INFO,Starting analysis m: 5083 t: 1 e: 2
1073590843,WARN,Disabling MessageSender transmissions
1073591967,INFO,Completed analysis m: 5083 t: 1 e: 2
1073591990,INFO,Enabling MessageSender transmissions
1073641641,INFO,Starting analysis m: 5083 t: 1 e: 3
1073641920,WARN,Disabling MessageSender transmissions
1073643042,INFO,Completed analysis m: 5083 t: 1 e: 3
1073643065,INFO,Enabling MessageSender transmissions
1073692700,INFO,Starting analysis m: 5083 t: 1 e: 4
1073692983,WARN,Disabling MessageSender transmissions
1073694099,INFO,Completed analysis m: 5083 t: 1 e: 4
1073694121,INFO,Enabling MessageSender transmissions
1073743765,INFO,Starting analysis m: 5083 t: 1 e: 5
1073744089,WARN,Disabling MessageSender transmissions
1073745211,INFO,Completed analysis m: 5083 t: 1 e: 5
1073745233,INFO,Enabling MessageSender transmissions
1073779787,INFO,powerData | solV: 0.00
1073779810,INFO,powerData | solI: 0.00
1073779828,INFO,powerData | battV: 4.07
1073779849,INFO,powerData | battI: -0.06
1073779867,INFO,powerData | busV: 4.07
1073779888,INFO,powerData | busI: 0.05
1073779906,INFO,powerData | BQ status reg: 0
1073779927,INFO,powerData | Fault reg: 0
1073779945,INFO,powerData | Charge status: 0
1073779965,INFO,powerData | DPM status: 0
1073794838,INFO,Starting analysis m: 5083 t: 1 e: 6
1073795112,WARN,Disabling MessageSender transmissions
1073796249,INFO,Completed analysis m: 5083 t: 1 e: 6
1073796272,INFO,Enabling MessageSender transmissions
1073845893,INFO,Starting analysis m: 5083 t: 1 e: 7
1073846175,WARN,Disabling MessageSender transmissions
1073847289,INFO,Completed analysis m: 5083 t: 1 e: 7
1073847312,INFO,Enabling MessageSender transmissions
1073896955,INFO,Starting analysis m: 5083 t: 1 e: 8
1073897230,WARN,Disabling MessageSender transmissions
1073898397,INFO,Completed analysis m: 5083 t: 1 e: 8
1073898420,INFO,Enabling MessageSender transmissions
1073948024,INFO,Starting analysis m: 5083 t: 1 e: 9
1073948299,WARN,Disabling MessageSender transmissions
